Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
240932003,39312001,Percutaneous thrombolysis of celiac artery (procedure),Destructive procedure of aorta (procedure)
239405007,178493006,Alveolar bone graft to mandible (procedure),Alveolar bone graft (procedure)
173937004,16256009,Intubation of jejunum for decompression of intestine (procedure),Intubation of intestine for decompression (procedure)
90205004,34518000,Cardiac revascularization with bypass anastomosis (procedure),Anastomosis of artery with bypass graft (procedure)
432870009,430799001,Percutaneous transjugular biopsy of liver using fluoroscopic guidance (procedure),Transjugular biopsy of liver (procedure)
432870009,431604000,Percutaneous transjugular biopsy of liver using fluoroscopic guidance (procedure),Transjugular biopsy of liver using fluoroscopic guidance (procedure)
41660008,118846005,Diagnostic culdoscopy with tubal sterilization (procedure),Procedure on peritoneum (procedure)
49288009,49999004,Irrigation of anterior chamber of eye (procedure),Irrigation of eye proper (procedure)
432648008,303809004,Retrieval of intravascular foreign body using fluoroscopic guidance (procedure),Angiography of systems (procedure)
239409001,27290008,Mandibular angle osteotomy (procedure),Osteotomy of body of mandible (procedure)
726550007,442881005,Percutaneous transluminal venoplasty of hepatic vein using fluoroscopic guidance (procedure),Percutaneous transluminal angioplasty of vein using radiologic guidance (procedure)
20124001,118872001,Mobilization of testis in scrotum (procedure),Procedure on scrotum (procedure)
71346006,118810001,Augmentation of outflow tract in total repair of tetralogy of Fallot (procedure),Procedure on artery of thorax (procedure)
71346006,27755001,Augmentation of outflow tract in total repair of tetralogy of Fallot (procedure),Operation on vessels of heart (procedure)
448442005,286812008,Transtracheal jet ventilation (procedure),Pressure controlled ventilation (procedure)
39602002,9150007,Shortening of muscle of hand (procedure),Change of length of muscle of hand (procedure)
438823003,441812009,Percutaneous transluminal insertion of metallic stent into bile duct using fluoroscopic guidance (procedure),Imaging of biliary tract (procedure)
69989002,44678002,"Adjust partial denture, lower (procedure)",Manipulation of mouth (procedure)
234800008,173307000,Provisional cementation of crown to tooth (procedure),Restoration of tooth (procedure)
7105001,179419004,Bosworth operation arthroplasty for acromioclavicular separation (procedure),Operation on shoulder joint (procedure)
36101009,371009003,Deep incision with opening of bone cortex of elbow (procedure),Operative procedure on bone of upper extremity (procedure)
438477007,129212008,Ventricular restoration procedure of heart using prosthetic patch graft (procedure),Grafting procedure of heart (procedure)
236243007,37508003,Operation for female sphincter incompetence (procedure),Operation on neck (procedure)
6295005,373196008,Sequestrectomy of pelvic bone (procedure),Operative procedure on bone of lower extremity (procedure)
54290001,45821002,Positional nystagmus test with recording (procedure),Vestibular function test with recording (procedure)
234874003,44678002,Adjust acrylic component of orthodontic appliance (procedure),Manipulation of mouth (procedure)
5019003,287532007,Direct laryngoscopy with biopsy (procedure),Endoscopy of respiratory system (procedure)
432948005,276985008,Percutaneous thrombolysis of inferior vena cava using fluoroscopic guidance (procedure),Percutaneous thrombolysis of vein (procedure)
432948005,119595009,Percutaneous thrombolysis of inferior vena cava using fluoroscopic guidance (procedure),Trunk destructive procedure (procedure)
2098004,178470000,Open reduction of open mandibular fracture with external fixation (procedure),Fixation of bone of face - external (procedure)
33304001,91101005,Operation on round ligament (procedure),Operation on ligament (procedure)
129119005,303809004,Ultrasound phlebography of vena cava (procedure),Angiography of systems (procedure)
410772005,118714000,Fasciotomy of lower leg (procedure),Procedure on lower leg (procedure)
173758001,107957009,Open reduction of intussusception of gastroenterostomy (procedure),Operative procedure on digestive organ (procedure)
173758001,74943008,Open reduction of intussusception of gastroenterostomy (procedure),Operation on trunk (procedure)
14346009,86201001,"Labyrinthotomy with cryosurgery, with mastoidectomy (procedure)",Destructive procedure of musculoskeletal system (procedure)
439634007,178165003,Primary repair of extensor tendon of lower limb (procedure),Primary repair of tendon (procedure)
82311008,112879001,Repair of salivary gland (procedure),Operation on salivary gland (procedure)
448421000124105,427675001,"Hospital admission, transfer from physician office (procedure)",Admission from establishment (procedure)
271224004,250650002,Serum androstenedione measurement (procedure),Steroid hormone measurement (procedure)
1870001,274485004,Insertion of halo device of skull with synchronous skeletal traction (procedure),Halo skull traction (procedure)
1870001,16521006,Insertion of halo device of skull with synchronous skeletal traction (procedure),Implantation of spine (procedure)
1870001,360030002,Insertion of halo device of skull with synchronous skeletal traction (procedure),Application of device (procedure)
700101007,442881005,Percutaneous transluminal angioplasty of pulmonary vein using fluoroscopic guidance (procedure),Percutaneous transluminal angioplasty of vein using radiologic guidance (procedure)
433059005,303509008,Celiac plexus block using fluoroscopic guidance (procedure),Local anesthetic nerve block in abdomen (procedure)
433059005,405611007,Celiac plexus block using fluoroscopic guidance (procedure),Peripheral nerve plexus block (procedure)
275061005,275063008,Transluminal procedure on deep femoral artery (procedure),Transluminal procedure on femoral artery (procedure)
274986006,257831003,Fixation of bone fragment using Kirschner wire (procedure),Internal fixation using Kirschner wire (procedure)
5021008,250650002,"Aldosterone measurement, standing, normal salt diet (procedure)",Steroid hormone measurement (procedure)
90788004,609208001,Revision of stoma of rectum (procedure),Revision of stoma of intestine (procedure)
90788004,361152000,Revision of stoma of rectum (procedure),Revision of stoma of large intestine (procedure)
19884009,234810004,Immediate lower denture (procedure),Fit partial lower denture (procedure)
233075005,27755001,Construction of conduit - right ventricle to aorta (procedure),Operation on vessels of heart (procedure)
19106006,119843005,Closure of bronchocutaneous fistula (procedure),Skin of trunk closure (procedure)
386461003,410171007,Infant nutrition education (procedure),Nutrition care education (procedure)
178485006,27290008,Sagittal split mandibular osteotomy (procedure),Osteotomy of body of mandible (procedure)
425979008,426674009,Percutaneous transluminal balloon angioplasty of pulmonary artery (procedure),Percutaneous transluminal balloon angioplasty of artery (procedure)
275073005,37508003,Revision of prosthetic collar around female bladder neck (procedure),Operation on neck (procedure)
234687006,363154008,Grafting of periodontal bone defect (procedure),Implantation of soft tissue (procedure)
304560004,223455001,Assisting with activity of daily living (procedure),Assisting with procedure (procedure)
180833009,373196008,Harvest of bone graft from iliac crest (procedure),Operative procedure on bone of lower extremity (procedure)
719311009,716797006,Assessment using Illinois Test of Psycholinguistic Abilities Third Edition (procedure),Assessment using Illinois Test of Psycholinguistic Abilities (procedure)
15309003,80779005,Coating of aneurysm of brain (procedure),Repair of brain (procedure)
167095005,73128004,Plasma random glucose measurement (procedure),"Glucose measurement, random (procedure)"
71081000,363154008,Grafting of muscle (procedure),Implantation of soft tissue (procedure)
388758006,388795006,Sheep whey specific immunoglobulin E antibody measurement (procedure),Whey specific immunoglobulin E antibody measurement (procedure)
708917003,234910003,Pedicle myocutaneous flap to lip (procedure),Grafting of skin to mouth (procedure)
588111000119108,113105001,Computed tomography myelogram of thoracic spine with lumbar injection of contrast (procedure),Computerized axial tomography of thoracic spine with contrast (procedure)
174848002,450794001,Revision of closure of defect of interatrial septum (procedure),Revision of closure of defect of septum of heart (procedure)
396185002,700274009,Referral to urology service for recurrent female urinary tract infection (procedure),Referral for procedure (procedure)
178694009,426498007,Revision to bedrest stabilization of spinal fracture (procedure),Stabilization of spine (procedure)
117863006,412959007,Measurement of Pseudomonas aeruginosa antibody (procedure),Pseudomonas antibody measurement (procedure)
429103000,428341005,Percutaneous transluminal insertion of stent into portal vein (procedure),Percutaneous transluminal insertion of stent into vein (procedure)
