Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
253155007,362875007,Entire vaginal canal (body structure),Entire lower body (body structure)
253155007,362662005,Entire vaginal canal (body structure),Entire lower trunk (body structure)
182070007,731480008,Entire proximal shaft of tibia (body structure),Entire free lower limb (body structure)
182070007,362875007,Entire proximal shaft of tibia (body structure),Entire lower body (body structure)
182070007,732088006,Entire proximal shaft of tibia (body structure),Entire regional musculoskeletal system (body structure)
30141008,426113009,Structure of mucous membrane of epiglottis (body structure),Membrane organ structure (body structure)
30141008,314727007,Structure of mucous membrane of epiglottis (body structure),Region of epiglottis (body structure)
279821004,343011009,Opening of ampulla of semicircular duct (body structure),Duct (organ) structure (body structure)
279821004,362897009,Opening of ampulla of semicircular duct (body structure),Duct (organ part) (body structure)
7311008,127948008,Structure of anterior surface of upper arm (body structure),Region of upper extremity (body structure)
26273007,91808001,Structure of intracranial part of optic nerve (body structure),Organ cavity structure (body structure)
26273007,279107003,Structure of intracranial part of optic nerve (body structure),Central nervous system space (body structure)
281939003,86002004,Structure of right colic lymph node (body structure),Structure of lymphatic system of abdomen (body structure)
245355006,362875007,Entire lateral common iliac lymph node (body structure),Entire lower body (body structure)
245355006,362662005,Entire lateral common iliac lymph node (body structure),Entire lower trunk (body structure)
731507006,731480008,Entire distal tendon of biceps femoris (body structure),Entire free lower limb (body structure)
731507006,362875007,Entire distal tendon of biceps femoris (body structure),Entire lower body (body structure)
731507006,732088006,Entire distal tendon of biceps femoris (body structure),Entire regional musculoskeletal system (body structure)
727221009,727285002,Entire epidermal basement zone (body structure),Entire soft tissues (body structure)
278912005,732088006,Entire second coccygeal vertebra (body structure),Entire regional musculoskeletal system (body structure)
279861003,362875007,Entire labium pudendum (body structure),Entire lower body (body structure)
279861003,362662005,Entire labium pudendum (body structure),Entire lower trunk (body structure)
729107009,729102003,Entire opening of anterior semicircular canal (body structure),Entire opening of semicircular canal (body structure)
8887007,360612005,Structure of brachiocephalic vein (body structure),Structure of tributary of brachiocephalic vein (body structure)
59749000,314291000,Structure of lacrimal artery (body structure),Branch of lacrimal artery (body structure)
23614007,26691007,Structure of muscularis of urinary bladder (body structure),Structure of body of urinary bladder (body structure)
729712004,732022009,Entire extensor of cervical intervertebral joint (body structure),Entire regional skeletal muscle (body structure)
729712004,727285002,Entire extensor of cervical intervertebral joint (body structure),Entire soft tissues (body structure)
729712004,732088006,Entire extensor of cervical intervertebral joint (body structure),Entire regional musculoskeletal system (body structure)
727952003,732040008,Entire anterosuperior atrioventricular leaflet (body structure),Entire regional cardiovascular structure (body structure)
727952003,732034001,Entire anterosuperior atrioventricular leaflet (body structure),Entire intrathoracic cardiovascular structure (body structure)
727952003,732006008,Entire anterosuperior atrioventricular leaflet (body structure),Entire cardiac internal structure (body structure)
728952000,362875007,Entire layer of bladder (body structure),Entire lower body (body structure)
728952000,362662005,Entire layer of bladder (body structure),Entire lower trunk (body structure)
362880003,732041007,Entire cerebral cortex (body structure),Entire regional nervous system (body structure)
699929000,170303002,Skin structure of right half of neck (body structure),Structure of right half of neck (body structure)
180930008,732041007,Entire lateral ventricle (body structure),Entire regional nervous system (body structure)
39322007,56193007,Trochlear nerve structure (body structure),Oculomotor nerve structure (body structure)
730628002,727285002,Entire blood vessel of peritoneal cavity (body structure),Entire soft tissues (body structure)
731623001,732040008,Entire wall of ascending aorta (body structure),Entire regional cardiovascular structure (body structure)
731623001,710868007,Entire wall of ascending aorta (body structure),Entire wall of artery (body structure)
731623001,727285002,Entire wall of ascending aorta (body structure),Entire soft tissues (body structure)
731623001,731547004,Entire wall of ascending aorta (body structure),Entire wall of aorta (body structure)
731623001,731548009,Entire wall of ascending aorta (body structure),Entire wall of thoracic aorta (body structure)
731623001,729561000,Entire wall of ascending aorta (body structure),Entire intrathoracic systemic artery (body structure)
731623001,732034001,Entire wall of ascending aorta (body structure),Entire intrathoracic cardiovascular structure (body structure)
731623001,181299009,Entire wall of ascending aorta (body structure),Entire ascending aorta (body structure)
95949009,732092004,Entire presphenoidal bone (body structure),Entire embryonic skeletal structure (body structure)
95949009,732088006,Entire presphenoidal bone (body structure),Entire regional musculoskeletal system (body structure)
280051008,732022009,Entire lateral arcuate ligament of diaphragm (body structure),Entire regional skeletal muscle (body structure)
280051008,727285002,Entire lateral arcuate ligament of diaphragm (body structure),Entire soft tissues (body structure)
280051008,732088006,Entire lateral arcuate ligament of diaphragm (body structure),Entire regional musculoskeletal system (body structure)
730501000,732041007,Entire medial lemniscus in midbrain (body structure),Entire regional nervous system (body structure)
730501000,730214000,Entire medial lemniscus in midbrain (body structure),Entire cerebral tracts (body structure)
