Subtype concept ID, Supertype concept ID, Subtype FSN, Supertype FSN
724349009,88425004,"Hereditary inclusion body myopathy, joint contracture, ophthalmoplegia syndrome (disorder)",Congenital anomaly of nervous system (disorder)
724349009,95463009,"Hereditary inclusion body myopathy, joint contracture, ophthalmoplegia syndrome (disorder)",Congenital anomaly of joint (disorder)
724349009,127329003,"Hereditary inclusion body myopathy, joint contracture, ophthalmoplegia syndrome (disorder)",Congenital anomaly of visual system (disorder)
285049007,284776009,Does use contact lenses (finding),Does perform personal care activity (finding)
719449007,124226002,Deficiency of dimethylglycine dehydrogenase (disorder),Deficiency of dehydrogenase (disorder)
124051000119100,124391000119108,Hemiplegic status migrainosus (disorder),Status migrainosus with aura (disorder)
15668561000119109,451431000124104,Talipes valgus of left foot (disorder),Disorder of left lower extremity (disorder)
10933601000119101,10933761000119108,Closed fracture of distal end of left femur (disorder),Closed fracture of left femur (disorder)
441957004,441888001,Lipase in serum specimen above reference range (finding),Enzyme level in serum specimen above reference range (finding)
299388009,298259003,Named sign of knee (finding),Named sign of joint (finding)
262903001,36787001,Contusion of urinary conduit (disorder),Contusion of trunk (disorder)
447660003,363035006,Retroaortic brachiocephalic vein (disorder),Congenital anomaly of thorax (disorder)
447660003,448065006,Retroaortic brachiocephalic vein (disorder),Congenital abnormality of systemic vein (disorder)
445306000,95470009,Cleft of alveolar ridge (disorder),Congenital anomaly of digestive tract (disorder)
445306000,73573004,Cleft of alveolar ridge (disorder),Congenital anomaly of musculoskeletal system (disorder)
15697441000119106,427692005,Subperiosteal abscess of orbit of left eye (disorder),Subperiosteal abscess of orbit (disorder)
10818021000119107,300441000119103,Open fracture of right patella (disorder),Disorder of right patella (disorder)
721632008,93976007,Primary adenocarcinoma of pyloric antrum of stomach (disorder),Primary malignant neoplasm of pyloric antrum (disorder)
721632008,681631000119108,Primary adenocarcinoma of pyloric antrum of stomach (disorder),Primary adenocarcinoma of body of stomach (disorder)
300625006,365354001,Difficulty using public transport (finding),Finding related to ability to perform activities related to using transport (finding)
109714003,76098004,Monostotic fibrous dysplasia of periradicular alveolar bone (disorder),Fibrous dysplasia of jaw (disorder)
263066001,263087006,Fracture dislocation of sacroiliac joint (disorder),Fracture dislocation of joint of lower limb (disorder)
263066001,77493009,Fracture dislocation of sacroiliac joint (disorder),Fracture of pelvis (disorder)
263066001,282766005,Fracture dislocation of sacroiliac joint (disorder),Lower back injury (disorder)
122021000119104,124391000119108,Ophthalmic status migrainosus (disorder),Status migrainosus with aura (disorder)
366311003,366302003,Finding of position of uterine cervix (finding),Finding of position of uterus (finding)
211153009,274187003,Multiple superficial injuries of thorax (disorder),Superficial injury of chest (disorder)
211153009,212487005,Multiple superficial injuries of thorax (disorder),Multiple injuries of thorax (disorder)
166940007,365741006,Phenobarbitone level high (finding),Finding of phenobarbitone level (finding)
199107005,199109008,Genitourinary tract infection in pregnancy - delivered with postnatal complication (disorder),Genitourinary tract infection in pregnancy with postnatal complication (disorder)
199107005,199106001,Genitourinary tract infection in pregnancy - delivered with postnatal complication (disorder),Genitourinary tract infection in pregnancy - delivered (disorder)
14440001000004101,247353003,Postoperative abdominal pain (finding),Site of abdominal pain (finding)
225641003,48079002,Worried about being a bad mother (finding),Disturbance in mood (finding)
10750951000119106,87536007,Epilepsy in mother complicating childbirth (disorder),Central nervous system complication (disorder)
719190002,363056008,Atrophy of gastrocnemius muscle (disorder),Degenerative disorder of extremity (disorder)
719190002,280136002,Atrophy of gastrocnemius muscle (disorder),Disorder of soft tissue of lower limb (disorder)
719190002,363058009,Atrophy of gastrocnemius muscle (disorder),Degenerative disorder of muscle (disorder)
111440002,84773003,Conjoined twins causing disproportion (disorder),Congenital anomaly of lower limb (disorder)
111440002,363027008,Conjoined twins causing disproportion (disorder),Congenital anomaly of body wall (disorder)
111440002,78626001,Conjoined twins causing disproportion (disorder),Congenital anomaly of trunk (disorder)
111440002,73573004,Conjoined twins causing disproportion (disorder),Congenital anomaly of musculoskeletal system (disorder)
54586004,247353003,Lower abdominal pain (finding),Site of abdominal pain (finding)
287006005,36941000119103,Rheumatoid arthritis of multiple joints (disorder),Arthropathy of multiple joints (disorder)
702347001,57148006,Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy (disorder),Congenital anomaly of brain (disorder)
235001002,448986008,Gingival fibroepithelial polyp (disorder),Benign neoplasm of soft tissue of jaw (disorder)
235001002,92390008,Gingival fibroepithelial polyp (disorder),Benign neoplasm of soft tissues of face (disorder)
41435003,4364002,Disturbance in structure of associations (finding),Structure of associations (finding)
76523007,280133005,Intermittent cauda equina claudication (disorder),Disorder of soft tissue of trunk (disorder)
401010000,48079002,Patient concerned about eyesight (finding),Disturbance in mood (finding)
46829007,66510004,Developmental displacement of brachial plexus (disorder),Congenital anomaly of upper limb (disorder)
93911008,94063007,Primary malignant neoplasm of muscle of trunk (disorder),Primary malignant neoplasm of soft tissues of trunk (disorder)
209399005,446196005,Closed fracture subluxation of sternum (disorder),Subluxation of sternum (disorder)
209399005,209389000,Closed fracture subluxation of sternum (disorder),Closed fracture dislocation of sternum (disorder)
254809002,92375009,Giant cellular blue nevus of scalp (disorder),Benign neoplasm of skin of scalp (disorder)
168347008,168357009,High vaginal swab culture negative (finding),Vaginal swab culture negative (finding)
314950006,87536007,Migration of spinal cord stimulator (disorder),Central nervous system complication (disorder)
722880007,609619005,Functional anorectal disorder (disorder),Disorder of pelvic region of trunk (disorder)
93255008,253959002,Congenital hypoplasia of femur (disorder),Hypoplasia of lower limb (disorder)
402945009,189176002,Condylomata lata of penis (disorder),Infectious disease of genitourinary system (disorder)
403775003,9904008,Hereditary neurocutaneous angiomata (disorder),Congenital anomaly of cardiovascular system (disorder)
203200007,203241002,Brodie's abscess of lumbar spine (disorder),Osteomyelitis of vertebra (disorder)
203200007,430886005,Brodie's abscess of lumbar spine (disorder),Disorder of vertebra (disorder)
203200007,203219002,Brodie's abscess of lumbar spine (disorder),Infection of lumbar spine (disorder)
283850006,280136002,Degloving injury of lower limb (disorder),Disorder of soft tissue of lower limb (disorder)
248147007,248146003,Screws up eyes (finding),Screws up face (finding)
10828961000119107,23630001000004100,Open supracondylar fracture of right humerus (disorder),Supracondylar fracture of right humerus (disorder)
454371000124107,118185001,Finding related to pregnancy intention (finding),Finding related to pregnancy (finding)
1075051000119107,16010911000119109,Swelling of first metatarsal joint of hallux of right foot (disorder),Arthropathy of right foot (disorder)
724454004,239990000,Superficial endometriosis of pelvic peritoneum (disorder),Soft tissue lesion of pelvic region (disorder)
124239003,124370008,Deficiency of guanidinoacetate methyltransferase (disorder),Deficiency of methyltransferase (disorder)
110183007,429433004,Burn erythema of forehead (disorder),Injury of soft tissue of face (disorder)
724931002,280134004,Injury of fascia of triceps brachii (disorder),Disorder of soft tissue of limb (disorder)
58329000,21071000119101,Organic mood disorder of manic type (disorder),Mood disorder of manic type (disorder)
50570003,65340007,Aneurysm of coronary vessels (disorder),Aneurysm of heart (disorder)
208174006,263219008,"Open fracture pelvis, multiple pubic rami - unstable (disorder)",Fracture of multiple pubic rami (disorder)
230216007,128117002,Intraspinal pyogenic abscess (disorder),Infectious disease of central nervous system (disorder)
733064004,73573004,"Osteosarcoma, limb anomalies, erythroid macrocytosis syndrome (disorder)",Congenital anomaly of musculoskeletal system (disorder)
364984007,364976008,Finding related to ability to release grip (finding),Finding related to ability to grip (finding)
209392001,36991002,"Closed fracture dislocation sternoclavicular joint, posterior (disorder)",Closed fracture of upper limb (disorder)
210192009,446019002,Spleen laceration extending into parenchyma with open wound into cavity (disorder),Laceration of parenchyma of spleen (disorder)
210192009,733371004,Spleen laceration extending into parenchyma with open wound into cavity (disorder),Open wound of abdomen (disorder)
169489007,169487009,Contraceptive intrauterine device partially expelled (finding),Contraceptive intrauterine device expelled (finding)
298714005,298325004,Finding of movement of thorax (finding),Finding of movement (finding)
724955007,724942006,Injury of flexor tendon of finger at forearm level (disorder),Injury of tendon at forearm level (disorder)
235916001,400106006,Ichthyosis congenita with biliary atresia (disorder),Disorder of skin of trunk (disorder)
235916001,280133005,Ichthyosis congenita with biliary atresia (disorder),Disorder of soft tissue of trunk (disorder)
11311761000119102,445734009,Pathological fracture of sacral vertebra (disorder),Fracture of body of vertebra (disorder)
